id,status,reason,n_lig,n_poc,mw
5f61,filtered,"mw_ok,heavy_atoms_ok",0,0,528.25514900009
5f62,filtered,"mw_ok,heavy_atoms_ok",0,0,562.21617664809
5f63,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,604.2267413320901
5f74,ok,,23,181,347.0630844180001
5f8y,ok,,12,166,180.08664896809
5eqy,filtered,heavy_atoms_ok,0,0,435.3340019923601
5er1,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,522.37702354018
5er2,skip,rdkit_parse_failed,0,0,0.0
5er4,ok,,20,121,265.11027872
5etb,skip,rdkit_parse_failed,0,0,0.0
5etj,skip,rdkit_parse_failed,0,0,0.0
5eu1,ok,,26,146,354.18121804808993
5ev8,ok,,13,197,238.00246804409
5evb,ok,,13,161,238.00246804409
5evd,ok,,15,161,266.03376817209
5eh7,skip,rdkit_parse_failed,0,0,0.0
5eh8,ok,,14,159,192.078644244
5ehq,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,644.3375932800001
5ehr,ok,,23,228,352.10902742009
5ehv,ok,,23,137,312.09977361200004
5ehw,ok,,13,187,215.974484792
5ei3,skip,rdkit_parse_failed,0,0,0.0
5eij,ok,,21,171,434.957216688
5eis,ok,,21,174,304.072703336
5ekm,ok,,19,192,286.12198892008996
5evk,ok,,13,157,238.00246804409
5evz,ok,,27,216,427.02941494000015
5ew0,ok,,13,227,238.00246804409
5ewa,ok,,15,182,266.03376817209
5ewk,ok,,22,184,296.13935323609
5ewy,ok,,22,183,300.091020496
5exl,skip,rdkit_parse_failed,0,0,0.0
5exm,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,487.27036740009004
5exn,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,579.1785653720001
5exw,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,506.00049649400006
5ey0,skip,rdkit_parse_failed,0,0,0.0
5ey4,filtered,rot_bonds_ok,0,0,491.0008308420001
5eyr,ok,,24,225,326.22268893609
5f08,ok,,22,224,300.22016351599996
5f0f,ok,,23,224,311.19976242
5f1h,ok,,26,147,354.18121804808993
5f1r,ok,,27,205,377.108564468
5f1v,filtered,rot_bonds_ok,0,0,322.2558112483599
5f1x,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,506.99574546200006
5f25,ok,,18,149,242.105527688
5fsx,ok,,27,177,427.02941494000015
5fsy,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,559.0716736759997
5ftg,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,485.29110284409006
5fto,skip,rdkit_parse_failed,0,0,0.0
5fut,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,508.35659740799997
5fyx,ok,,25,149,377.15502477227
5g17,filtered,rot_bonds_ok,0,0,319.13952816
5g1a,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,480.03433075600003
5g1z,ok,,22,210,316.088163372
5g2b,filtered,"mw_ok,heavy_atoms_ok",0,0,528.273655632
5f9b,filtered,heavy_atoms_ok,0,0,488.3501746359999
5fbi,skip,rdkit_parse_failed,0,0,0.0
5fck,filtered,heavy_atoms_ok,0,0,484.142594464
5fcz,ok,,14,219,221.07217896
5fdc,ok,,15,201,242.01836956
5fdi,ok,,17,196,274.0081988
5fe6,ok,,12,187,167.11788952009
5fe7,ok,,14,179,194.105527688
5fe9,ok,,18,176,266.072513308
5fh7,ok,,19,194,274.07416613609
5el9,ok,,13,239,207.04089242999999
5elw,ok,,13,248,207.04089243
5en3,ok,,21,214,304.013851068
5eng,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,471.23583861618
5ep7,ok,,20,145,272.079706864
5epl,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,795.5014895240902
5epn,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,756.351648244
5eq1,ok,,13,159,189.036068224
5eqe,ok,,17,194,236.21102709226997
5eqp,ok,,19,190,257.18810057618
5fol,ok,,27,200,380.20407873208995
5fot,skip,rdkit_parse_failed,0,0,0.0
5fou,skip,rdkit_parse_failed,0,0,0.0
5fov,skip,rdkit_parse_failed,0,0,0.0
5fox,skip,rdkit_parse_failed,0,0,0.0
5fpk,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,449.227433712
5fs5,filtered,rot_bonds_ok,0,0,278.172938552
5fsc,ok,,16,123,234.110338296
5fsn,ok,,13,233,183.100776656
5fso,ok,,10,244,141.053826464
5g2g,ok,,20,198,262.099379688
5g45,ok,,12,215,160.063662876
5g46,ok,,13,133,173.084063972
5g4m,ok,,19,177,257.14485321609
5g4n,ok,,20,179,275.13543140409
5g4o,ok,,22,178,307.14165965609
5g57,skip,rdkit_parse_failed,0,0,0.0
5g5f,filtered,rot_bonds_ok,0,0,308.09108271608994
5g5v,filtered,heavy_atoms_ok,0,0,487.247106536
5g5z,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,504.16903494399963
5hct,skip,rdkit_parse_failed,0,0,0.0
5hcv,ok,,28,229,373.111421592
5hcy,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,550.2110724400001
5hi7,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,455.2713954802701
5his,ok,,9,239,142.008850432
5hjq,ok,,24,127,419.9623796699999
5hrv,skip,rdkit_parse_failed,0,0,0.0
5hrw,skip,rdkit_parse_failed,0,0,0.0
5hrx,skip,rdkit_parse_failed,0,0,0.0
5htl,filtered,"mw_ok,heavy_atoms_ok",0,0,690.0948687079998
5i7x,skip,rdkit_parse_failed,0,0,0.0
5i7y,skip,rdkit_parse_failed,0,0,0.0
5i80,skip,rdkit_parse_failed,0,0,0.0
5i88,skip,rdkit_parse_failed,0,0,0.0
5i8g,ok,,29,143,386.18550932400007
5i9x,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,531.17929805218
5i9y,filtered,heavy_atoms_ok,0,0,488.16299820409006
5i9z,skip,rdkit_parse_failed,0,0,0.0
5ia0,filtered,"mw_ok,heavy_atoms_ok",0,0,518.1157110199999
5ia1,filtered,heavy_atoms_ok,0,0,476.0851598400001
5flt,ok,,16,154,214.06299418
5fnc,ok,,17,210,248.08287409599998
5fnd,ok,,15,215,221.062282972
5fnf,ok,,17,202,230.06914218
5fng,skip,rdkit_parse_failed,0,0,0.0
5fnr,ok,,22,188,315.077454368
5fns,ok,,29,194,436.097203832
5fnt,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,498.112853896
5fnu,filtered,"mw_ok,heavy_atoms_ok",0,0,550.18860568
5fog,ok,,27,192,366.18842866808995
5h1u,ok,,13,161,193.030982844
5h1v,ok,,15,180,225.06733381217998
5h5f,ok,,27,240,401.16016532009013
5h85,skip,rdkit_parse_failed,0,0,0.0
5h8e,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,418.2098328080901
5h8g,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,446.24113293609014
5h9r,filtered,"mw_ok,heavy_atoms_ok",0,0,503.137378632
5ha1,ok,,21,218,286.25292644409
5hbn,ok,,17,128,254.07745763009
5hbs,ok,,21,219,286.22966558
5htz,ok,,27,194,408.048145464
5hu9,filtered,"mw_ok,heavy_atoms_ok",0,0,597.29157757618
5hva,filtered,rot_bonds_ok,0,0,466.98959746199984
5hvs,filtered,heavy_atoms_ok,0,0,442.10773317999997
5hvt,ok,,20,215,271.084457896
5hwu,filtered,rot_bonds_ok,0,0,466.98959746199984
5hwv,ok,,7,260,92.062600256
5hz5,skip,rdkit_parse_failed,0,0,0.0
5hz6,ok,,26,222,367.13390662399996
5hz8,ok,,27,212,400.07453317599993
5fh8,ok,,21,179,302.11859090800004
5fhm,ok,,26,242,361.14875492818004
5fhn,ok,,25,243,345.13057944409
5fho,ok,,25,238,365.07595702809
5fl4,ok,,24,168,356.040167624
5fl5,ok,,22,161,336.03508224399997
5fl6,ok,,21,166,320.040167624
5flo,skip,rdkit_parse_failed,0,0,0.0
5flq,ok,,18,184,242.094294308
5fls,ok,,13,159,196.029107208
5ikb,ok,,15,220,214.10738441209
5ime,filtered,heavy_atoms_ok,0,0,452.15962707609015
5ioz,ok,,14,243,195.162314292
5ipc,skip,rdkit_parse_failed,0,0,0.0
5ipj,skip,rdkit_parse_failed,0,0,0.0
5irr,skip,rdkit_parse_failed,0,0,0.0
5isz,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,966.5658806720901
5ito,filtered,rot_bonds_ok,0,0,247.14008150809
5itp,filtered,rot_bonds_ok,0,0,247.14008150809
5ivc,ok,,26,206,347.126991404
5jq5,ok,,29,208,395.25538603209003
5js3,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,455.25490794599995
5jsg,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,587.41882877618
5jsj,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,687.4945191362701
5jsq,skip,rdkit_parse_failed,0,0,0.0
5jss,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,455.2549079459999
5jt9,filtered,rot_bonds_ok,0,0,357.14535749799995
5jvi,filtered,rot_bonds_ok,0,0,427.22360781799995
5jxn,filtered,rot_bonds_ok,0,0,427.22360781799995
5jxq,skip,rdkit_parse_failed,0,0,0.0
5hz9,ok,,21,222,297.05565630399997
5i1q,skip,rdkit_parse_failed,0,0,0.0
5i29,skip,rdkit_parse_failed,0,0,0.0
5i2e,skip,rdkit_parse_failed,0,0,0.0
5i2f,ok,,26,167,387.09610226399997
5i3a,ok,,8,222,110.036779432
5i3v,ok,,30,165,404.257611644
5i3w,filtered,heavy_atoms_ok,0,0,487.1047317360001
5i3x,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,590.3057047079999
5i3y,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,617.31660374
5g60,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,666.221858364
5g61,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,828.2746817840001
5gj9,ok,,9,260,124.027277368
5gja,ok,,9,255,123.0320284
5gmh,ok,,23,211,314.174275944
5gmn,ok,,25,191,361.07840721199995
5gof,skip,rdkit_parse_failed,0,0,0.0
5gs9,ok,,13,220,175.11895214009
5gsa,ok,,26,182,369.08956034
5h1t,ok,,15,158,206.105527688
5ia2,filtered,heavy_atoms_ok,0,0,417.143704088
5ia3,ok,,29,200,442.04218749200004
5ia4,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,633.25191770009
5ia5,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,635.30206200818
5ie1,ok,,29,158,389.246712612
5igm,ok,,28,160,404.12667412
5ih9,filtered,heavy_atoms_ok,0,0,434.2783125481801
5ihh,ok,,22,217,300.063388104
5ii2,ok,,21,171,286.04773804
5ijr,ok,,14,188,189.13460220409
5jfp,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,620.313137496
5jfu,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,654.2974874319999
5jg1,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,634.32878756
5jgi,ok,,16,172,216.122240372
5jgq,ok,,21,136,278.1378904360001
5jhb,filtered,heavy_atoms_ok,0,0,459.139735252
5jhk,filtered,rot_bonds_ok,0,0,335.159354152
5ji8,ok,,13,180,193.030982844
5jop,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,707.24840746
5jox,ok,,9,221,134.08116966409
5jy3,filtered,"mw_ok,heavy_atoms_ok",0,0,608.1114901760001
5jzi,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,998.64771903218
5k03,skip,rdkit_parse_failed,0,0,0.0
5k0h,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,537.204590092
5k0m,filtered,heavy_atoms_ok,0,0,488.26102848418
5k1d,skip,rdkit_parse_failed,0,0,0.0
5k1f,ok,,23,155,348.04710000600005
5k8s,ok,,22,224,329.0525197340001
5k9w,ok,,18,195,271.03831887209003
5ka1,ok,,18,195,271.03831887209003
5kh3,ok,,15,168,240.996427176
5khm,filtered,heavy_atoms_ok,0,0,480.2717643680901
5kly,skip,rdkit_parse_failed,0,0,0.0
5km9,ok,,19,152,267.096753896
5kma,skip,rdkit_parse_failed,0,0,0.0
5ko1,ok,,27,209,366.11281856
5ko5,skip,rdkit_parse_failed,0,0,0.0
5kqx,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,671.3915451520899
5kqy,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,545.2195714599999
5kr0,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,505.2246568399999
5l7e,ok,,24,223,342.10381343599994
5l7g,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,448.12683462399997
5l7h,ok,,28,234,398.13002818399985
5l8a,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,471.23906727209004
5l8c,filtered,heavy_atoms_ok,0,0,474.22670544
5l8y,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,572.29987038
5l9g,filtered,rot_bonds_ok,0,0,311.14489211609003
5l9i,ok,,21,265,309.12924205209004
5l9l,filtered,rot_bonds_ok,0,0,311.14489211609003
5l9o,filtered,rot_bonds_ok,0,0,311.14489211609003
5ive,ok,,16,233,216.101111004
5ivv,ok,,20,209,268.096025624
5ivy,ok,,20,198,290.04581989200005
5iwg,ok,,23,236,314.143056068
5ix0,ok,,25,236,340.158706132
5iyy,filtered,rot_bonds_ok,0,0,308.1484551200001
5izf,skip,rdkit_parse_failed,0,0,0.0
5izj,skip,rdkit_parse_failed,0,0,0.0
5j0d,filtered,heavy_atoms_ok,0,0,482.26494767208993
5j1r,ok,,14,244,189.078978592
5j1x,ok,,20,157,274.164105184
5j20,filtered,heavy_atoms_ok,0,0,424.118297864
5j27,ok,,29,199,422.106018928
5j2x,ok,,22,218,364.98113146800006
5j3l,ok,,15,246,231.129299912
5j41,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,546.17520626409
5j64,ok,,21,219,287.0706194
5j6a,filtered,"mw_ok,heavy_atoms_ok",0,0,504.19113110009
5j6l,ok,,29,218,400.154683372
5j6m,filtered,heavy_atoms_ok,0,0,424.118297864
5j6n,ok,,29,211,422.106018928
5j7q,ok,,17,210,226.07422756
5j7w,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,454.1713158039999
5j82,ok,,29,203,422.106018928
5j86,filtered,heavy_atoms_ok,0,0,436.12052612
5j8m,ok,,22,222,364.98113146800006
5j8u,ok,,21,221,287.0706194
5j8z,filtered,heavy_atoms_ok,0,0,489.033223672
5j9x,ok,,29,203,401.16195982409
5ja0,filtered,rot_bonds_ok,0,0,382.1310264959999
5ltn,ok,,14,136,192.042258736
5lud,ok,,8,190,109.06399722399999
5lvd,filtered,rot_bonds_ok,0,0,331.09332192599993
5lvl,skip,rdkit_parse_failed,0,0,0.0
5lvq,ok,,17,172,235.120843404
5lvr,ok,,15,171,202.08546094
5lwd,filtered,rot_bonds_ok,0,0,414.166821214
5lwm,skip,rdkit_parse_failed,0,0,0.0
5lyn,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,788.36724044809
5lyr,ok,,22,159,326.14455776809
5kr1,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,545.2195714599999
5kr2,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,671.3915451520899
5kva,ok,,27,200,401.16016532009013
5kz0,ok,,29,191,397.19140322800007
5l2s,filtered,"mw_ok,heavy_atoms_ok",0,0,508.2863523681802
5l30,skip,rdkit_parse_failed,0,0,0.0
5l3a,skip,rdkit_parse_failed,0,0,0.0
5l4i,ok,,18,212,262.050905272
5l4j,ok,,17,206,250.0299798
5l4m,ok,,14,221,254.925676028
5llh,ok,,24,181,393.95275331199997
5lli,filtered,"mw_ok,heavy_atoms_ok",0,0,523.225325536
5llo,ok,,29,205,450.05309830400006
5llp,ok,,30,210,464.06874836799994
5lne,ok,,26,130,383.14276061999993
5lny,skip,rdkit_parse_failed,0,0,0.0
5lom,ok,,21,231,309.12924205209004
5lsg,filtered,heavy_atoms_ok,0,0,456.3603453959999
5lsh,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,708.2688085559998
5lso,skip,rdkit_parse_failed,0,0,0.0
5laq,skip,rdkit_parse_failed,0,0,0.0
5ld8,ok,,18,187,267.104147784
5ldm,ok,,23,138,347.0630844180001
5ldp,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,506.99574546200006
5lif,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,511.24473718599995
5ljq,ok,,23,159,330.07866130799994
5ljt,ok,,23,157,330.07866130799994
5llc,ok,,26,199,408.04253362000003
5lle,ok,,25,182,378.102511696
5llg,ok,,14,213,231.038770656
5njz,filtered,heavy_atoms_ok,0,0,470.14120014009
5nk2,filtered,heavy_atoms_ok,0,0,488.13177832809004
5nk3,filtered,heavy_atoms_ok,0,0,456.12555007609
5nk4,filtered,"mw_ok,heavy_atoms_ok",0,0,506.12235651609006
5nk6,filtered,heavy_atoms_ok,0,0,484.13358934000007
5nk7,filtered,heavy_atoms_ok,0,0,488.13177832809004
5nk8,filtered,"mw_ok,heavy_atoms_ok",0,0,540.18306495209
5nk9,filtered,heavy_atoms_ok,0,0,498.14923940400007
5nka,filtered,"mw_ok,heavy_atoms_ok",0,0,512.12850396
5nkb,filtered,"mw_ok,heavy_atoms_ok",0,0,513.160138436
5mnn,ok,,10,209,127.11094741599999
5mnr,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,459.20031241408986
5mo8,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,480.16846044408993
5mod,ok,,13,200,200.08366820009
5mpk,skip,rdkit_parse_failed,0,0,0.0
5mpn,skip,rdkit_parse_failed,0,0,0.0
5mpz,ok,,14,177,193.037507704
5mqe,skip,rdkit_parse_failed,0,0,0.0
5mrb,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,579.31904890809
5mrm,ok,,18,212,384.85608722800004
5ka7,ok,,18,194,271.03831887209003
5ka9,ok,,18,174,271.03831887209003
5kab,ok,,18,169,265.999742292
5kad,ok,,18,193,271.03831887209003
5kat,ok,,25,145,340.13808730200003
5kax,filtered,heavy_atoms_ok,0,0,444.24129288399996
5kbe,ok,,7,263,94.041864812
5kby,ok,,26,191,358.16737955209
5kcb,ok,,24,155,315.17354767200004
5kej,filtered,rot_bonds_ok,0,0,392.18498310009
5mgf,skip,rdkit_parse_failed,0,0,0.0
5mgj,ok,,14,168,217.050570924
5mgk,skip,rdkit_parse_failed,0,0,0.0
5mjn,ok,,18,180,320.971869304
5mkr,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,488.15749558000005
5mks,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,448.16258096
5mlj,ok,,23,147,377.09714984409
5mme,ok,,27,150,371.1368873919999
5mmg,ok,,26,155,372.11437811999986
5mn1,ok,,7,212,94.053098192
5lz4,ok,,20,204,276.127406004
5lz5,ok,,25,182,338.143056068
5lz7,ok,,25,184,338.143056068
5m04,skip,rdkit_parse_failed,0,0,0.0
5m17,ok,,21,167,310.126382284
5m23,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,740.3838339800901
5m25,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,629.35180558009
5m28,filtered,"mw_ok,heavy_atoms_ok",0,0,504.1690349439998
5m5d,ok,,21,162,308.11073222
5m77,filtered,"mw_ok,heavy_atoms_ok",0,0,504.15677932808984
5n0e,ok,,30,144,424.10929273999994
5n0f,ok,,21,163,326.1267995280899
5n17,ok,,25,138,354.10381343599994
5n18,ok,,25,157,329.1528122280001
5n1r,ok,,22,161,313.08849772
5n1s,skip,rdkit_parse_failed,0,0,0.0
5n1z,filtered,heavy_atoms_ok,0,0,487.19680228000004
5n24,ok,,18,177,258.04629856
5n25,ok,,16,195,234.04629856
5n2t,filtered,rot_bonds_ok,0,0,415.2104831740899
5n2z,filtered,rot_bonds_ok,0,0,429.22613323809
5n31,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,471.21343705799984
5n34,filtered,rot_bonds_ok,0,0,401.19483311009
5n3v,filtered,rot_bonds_ok,0,0,387.17918304609
5n3y,filtered,rot_bonds_ok,0,0,445.18466235008987
5n6s,ok,,22,206,314.15901980399997
5n84,ok,,26,193,349.19026035600007
5n93,ok,,24,228,324.16985925999995
5n99,skip,rdkit_parse_failed,0,0,0.0
5n9r,ok,,30,219,489.07217472800005
5o9p,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,676.2439311999999
5o9q,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,675.248682232
5o9r,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,681.2051031679998
5o9y,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,676.2803167079998
5oa2,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,720.23376044
5oa6,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,726.295966772
5oaj,skip,rdkit_parse_failed,0,0,0.0
5obg,ok,,25,207,335.17540439608996
5od1,ok,,28,154,424.03817513399986
5odx,skip,rdkit_parse_failed,0,0,0.0
5m7s,ok,,16,219,248.083077992
5m7u,ok,,27,196,391.18391839209
5m9w,filtered,rot_bonds_ok,0,0,415.15083680199996
5ma7,filtered,rot_bonds_ok,0,0,445.18466235008987
5mby,ok,,8,230,116.07060498009
5meh,ok,,11,219,164.09173434809
5mek,ok,,27,243,427.02941494000015
5mes,filtered,"mw_ok,heavy_atoms_ok",0,0,782.3234368600899
5mg2,filtered,heavy_atoms_ok,0,0,429.168856216
5mge,ok,,14,158,217.050570924
5nkc,filtered,heavy_atoms_ok,0,0,484.09720383200005
5nkd,filtered,heavy_atoms_ok,0,0,498.11285389600005
5nkg,filtered,heavy_atoms_ok,0,0,498.17250026809006
5nkh,filtered,"mw_ok,heavy_atoms_ok",0,0,561.1833993000901
5nki,filtered,"mw_ok,heavy_atoms_ok",0,0,506.084924896
5nlk,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,449.15868545599994
5nn5,ok,,11,231,164.09173434809
5nn6,ok,,14,226,208.11794909608997
5nvv,filtered,heavy_atoms_ok,0,0,488.20934112399993
5nvw,filtered,heavy_atoms_ok,0,0,498.2300765680001
5nvx,filtered,"mw_ok,heavy_atoms_ok",0,0,516.220654756
5nw0,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,555.251540284
5nw1,filtered,"mw_ok,heavy_atoms_ok",0,0,512.2457266320001
5nw2,filtered,"mw_ok,heavy_atoms_ok",0,0,514.224991188
5nw7,ok,,16,233,261.04822845809
5nwe,ok,,20,201,285.18088370009
5nwi,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,697.22289832609
5nxg,ok,,23,157,355.0029691
5nxi,ok,,21,172,389.93436093200006
5nxo,ok,,20,170,292.051777864
5mro,ok,,18,229,260.046488588
5mrp,ok,,20,226,284.046488588
5msb,ok,,20,227,336.97017720400004
5mwh,filtered,heavy_atoms_ok,0,0,486.19369105999994
5mwp,ok,,29,230,399.123048896
5mwy,ok,,30,222,414.2042386799999
5mxf,ok,,12,149,178.084123548
5my8,filtered,"mw_ok,heavy_atoms_ok",0,0,508.19548612009
5mz8,ok,,8,254,118.02660867200001
5n0d,ok,,30,161,424.10929273999994
5o07,ok,,16,209,250.03719042
5o1d,ok,,20,166,386.996755928
5o1f,ok,,21,165,401.0124059919999
5o1h,ok,,20,167,402.9739123079999
5o2d,skip,rdkit_parse_failed,0,0,0.0
5o4f,ok,,15,220,214.08223228409
5o58,skip,rdkit_parse_failed,0,0,0.0
5o5a,ok,,30,124,403.1644395320001
5o87,ok,,12,238,163.12297490009
5o9o,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,725.264332296
5oku,ok,,10,263,146.0579088
5om2,filtered,heavy_atoms_ok,0,0,445.1605421800899
5om3,filtered,heavy_atoms_ok,0,0,447.1761922440899
5om7,filtered,"mw_ok,heavy_atoms_ok",0,0,544.18133720009
5oot,filtered,"mw_ok,heavy_atoms_ok",0,0,572.3212399801799
5op4,filtered,heavy_atoms_ok,0,0,443.158052412
5op5,skip,rdkit_parse_failed,0,0,0.0
5oq8,ok,,30,193,403.21285252409
5oqu,ok,,17,224,248.08366820009
5org,filtered,rot_bonds_ok,0,0,247.14008150809
5t9w,filtered,"mw_ok,heavy_atoms_ok",0,0,555.31771151609
5t9z,filtered,"mw_ok,heavy_atoms_ok",0,0,635.34392626409
5ta2,filtered,"mw_ok,heavy_atoms_ok",0,0,649.3595763280899
5ta4,filtered,"mw_ok,heavy_atoms_ok",0,0,557.3333615800899
5tb6,skip,rdkit_parse_failed,0,0,0.0
5tbe,filtered,"mw_ok,heavy_atoms_ok",0,0,614.179932816
5tbm,ok,,26,254,383.0439135239999
5tcj,ok,,21,190,283.12411777209
5tcy,filtered,rot_bonds_ok,0,0,374.1477864239999
5tef,skip,rdkit_parse_failed,0,0,0.0
5nap,ok,,28,205,378.20637017609
5nau,ok,,26,216,348.19580549208996
5nbw,ok,,21,226,268.088815004
5ndf,ok,,21,120,286.04773804
5ne5,ok,,16,206,232.069536104
5nea,ok,,16,194,238.04121318
5neb,ok,,15,232,214.08223228409
5nee,ok,,22,168,343.02966251600003
5ngz,ok,,11,144,165.04809570809
5nih,ok,,15,233,214.08223228409
5nxp,ok,,22,168,319.09906240400005
5nxw,ok,,21,170,345.00240221200005
5ny1,ok,,26,141,372.11437811999997
5ny3,ok,,23,146,353.06009005199996
5nya,ok,,10,233,157.019749464
5nyh,skip,rdkit_parse_failed,0,0,0.0
5nz4,ok,,20,203,285.18088370009
5nze,ok,,20,207,285.18088370009
5nzf,ok,,20,202,285.18088370009
5nzn,ok,,20,205,285.18088370009
5ose,ok,,13,118,219.013618528
5osl,ok,,16,141,234.06801813609
5oss,skip,rdkit_parse_failed,0,0,0.0
5ost,skip,rdkit_parse_failed,0,0,0.0
5ot8,filtered,rot_bonds_ok,0,0,247.14008150809
5ot9,skip,rdkit_parse_failed,0,0,0.0
5ota,ok,,14,243,206.12555989618
5otc,ok,,13,240,192.10990983218
5otr,ok,,16,225,252.03413116408998
5otz,ok,,18,227,280.06543129209
5oei,ok,,11,255,160.037173356
5ogb,ok,,26,197,345.17287897599994
5oh2,ok,,6,208,85.052763844
5oh3,ok,,10,197,141.078978592
5oh4,ok,,8,202,113.047678464
5oh7,ok,,7,207,100.027277368
5oh9,ok,,7,205,116.988449336
5oha,ok,,7,206,116.004433748
5oht,ok,,13,239,212.05871996809
5ohy,ok,,13,240,212.05871996809
5ouh,ok,,25,182,338.21145555608996
5ov8,filtered,heavy_atoms_ok,0,0,470.19877644
5ovc,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,758.3922671679999
5ovp,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,701.39595558
5ovr,ok,,28,141,438.019065634
5ovv,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,732.354150344
5ovx,ok,,28,143,438.01906563399996
5owl,ok,,17,222,487.7602721400901
5oxk,ok,,15,202,218.11353241209
5qa8,ok,,16,159,214.06299418
5qal,ok,,18,151,241.073893212
5qay,ok,,15,159,201.078978592
5qqp,skip,rdkit_parse_failed,0,0,0.0
